Date,AD,AE,AF,AG,AI,AL,AM,AO,AR,AS,AT,AU,AW,AZ,BA,BAT,BB,BD,BE,BF,BG,BH,BI,BJ,BL,BM,BN,BO,BQ,BR,BS,BT,BW,BY,BZ,CA,CD,CF,CG,CH,CI,CL,CM,CN,CO,CR,CU,CV,CW,CY,CZ,DE,DJ,DK,DM,DO,DZ,EC,EE,EG,EH,ER,ES,ET,FI,FJ,FK,FM,FR,GA,GB,GD,GE,GF,GG,GH,GI,GM,GN,GP,GQ,GR,GS,GT,GW,GY,HK,HN,HR,HT,HU,ID,IE,IL,IM,IN,IO,IQ,IR,IS,IT,JE,JM,JO,JP,KE,KG,KH,KI,KM,KN,KP,KR,KW,KY,KZ,LA,LB,LC,LI,LK,LR,LS,LT,LU,LV,LY,MA,MC,MD,ME,MF,MG,MH,MK,ML,MM,MN,MO,MQ,MR,MS,MT,MU,MV,MW,MX,MY,MZ,NA,NC,NE,NG,NI,NL,NO,NP,NR,NZ,OM,PA,PE,PF,PG,PH,PK,PL,PM,PN,PS,PT,PW,PY,QA,RE,RO,RS,RU,RW,SA,SB,SC,SD,SE,SG,SH,SI,SK,SL,SM,SN,SO,SR,SS,ST,SV,SX,SY,SZ,TC,TD,TG,TH,TJ,TL,TM,TN,TO,TR,TT,TV,TW,TZ,UA,UG,US,UY,UZ,VA,VC,VE,VG,VN,VU,WF,WS,XK,YE,YT,ZA,ZM,ZW
2019-03-21T01:35:01.416Z,,35,1,3,,2,1,,6,,118,872,,,1,,5,,313,,27,4,,,2,29,3,,,24,3,,1,,,629,,,,238,,9,,23,7,1,1,,,37,63,1089,,195,1,1,,1,4,4,,,1545,1,64,3,,,2627,,325296,1,2,3,55,2,639,1,,,,117,,,1,,132,,5,,30,8,527,7,76,6,,,,7,325,69,13,2,97,4,,4,,,1,,11,1,14,1,1,2,6,,3,,,3,111,3,,6,3,,1,1,,,,,1,,1,,,1,49,1,,,22,20,,1,3,,3,1,462,111,,,395,,,6,,1,11,,68,,,,146,,,8,5,14,3,3,1,5,1,1,2,257,94,,2,12,,,2,,,,,,1,,1,2,,1,42,1,1,,,1,8,4,3,5,1,3,1,1469,8,3,,1,,4,6,3,1,,1,,,34,1,2
2019-03-21T01:39:55.873Z,,35,1,3,,2,1,,6,,118,886,,,1,,5,,315,,27,4,,,2,29,3,,,24,3,,1,,,634,,,,238,,9,,24,7,1,1,,,37,63,1090,,195,1,1,,1,4,4,,,1549,1,64,3,,,2628,,326062,1,2,3,55,2,640,1,,,,117,,,1,,132,,5,,30,8,528,7,76,6,,,,8,325,69,14,2,98,4,,4,,,1,,11,1,14,1,1,2,6,,3,,,3,111,3,,6,3,,1,1,,,,,1,,1,,,1,49,1,,,22,20,,1,3,,3,1,462,112,,,398,,,6,,1,11,,68,,,,146,,,8,5,14,3,3,1,5,1,1,2,258,94,,2,12,,,2,,,,,,1,,1,2,,1,44,1,1,,,1,8,4,3,5,1,3,1,1485,8,3,,1,,4,6,3,1,,1,,,34,1,2
2019-03-21T01:45:01.209Z,,35,1,3,,2,1,,6,,118,902,,,1,,5,,315,,27,4,,,2,29,3,,,24,3,,1,,,640,,,,239,,9,,24,7,1,1,,,37,63,1093,,195,1,1,,1,4,4,,,1552,1,64,3,,,2628,,326797,1,2,3,55,2,640,1,,,,118,,,1,,133,,5,,30,8,528,7,76,7,,,,8,325,69,14,2,98,4,,4,,,1,,11,1,14,1,1,2,6,,3,,,3,111,3,,6,3,,1,1,,,,,1,,1,,,1,50,1,,,22,20,,1,3,,3,1,462,112,,,403,,,6,,1,11,,68,,,,146,,,9,5,14,3,3,1,5,1,1,2,258,94,,2,12,,,2,,,,,,1,,1,2,,1,44,1,1,,,1,8,4,3,5,1,3,1,1504,8,3,,1,,4,6,3,1,,1,,,35,1,2
2019-03-21T01:49:56.684Z,,35,1,3,,2,1,,6,,118,913,,,1,,5,,315,,27,4,,,2,29,3,,,24,3,,1,,,647,,,,240,,9,,25,7,1,1,,,38,63,1093,,195,1,1,,1,4,4,,,1553,1,64,3,,,2629,,327453,1,2,3,55,2,640,1,,,,119,,,1,,134,,5,,30,9,528,8,76,7,,,,8,325,69,14,2,99,4,,4,,,1,,11,1,14,1,1,2,6,,3,,,3,111,3,,6,3,,1,1,,,,,1,,1,,,1,50,1,,,22,20,,1,3,,3,1,462,112,,,405,,,6,,1,11,,68,,,,146,,,9,5,14,3,3,1,5,1,1,2,259,94,,2,12,,,2,,,,,,1,,1,2,,1,45,1,1,,,1,8,4,3,5,1,3,1,1512,8,3,,1,,4,7,3,1,,1,,,35,1,2
2019-03-21T01:54:59.591Z,,36,1,3,,2,1,,6,,118,935,,,1,,5,,315,,27,4,,,2,29,3,,,24,3,,1,,,658,,,,240,,9,,25,7,1,1,,,38,63,1094,,195,1,1,,1,4,4,,,1555,1,65,3,,,2636,,328077,1,2,3,55,2,640,1,,,,119,,,1,,137,,5,,31,9,528,8,76,7,,,,8,325,69,14,2,100,4,,4,,,1,,12,1,14,1,1,2,6,,3,,,3,112,3,,6,3,,1,1,,,,,1,,1,,,1,50,1,,,23,20,,1,3,,3,1,464,112,,,408,,,6,,1,11,,68,,,,146,,,9,5,14,3,3,1,5,1,1,2,260,96,,2,12,,,2,,,,,,1,,1,2,,1,48,1,1,,,1,8,4,3,5,1,3,1,1523,8,3,,1,,4,7,3,1,,1,,,35,1,2
2019-03-21T02:00:00.369Z,,36,1,3,,2,1,,6,,118,947,,,1,,5,,315,,27,4,,,2,30,3,,,24,3,,1,,,666,,,,242,,9,,26,7,1,1,,,38,63,1095,,195,1,1,,1,4,4,,,1555,1,65,3,,,2637,,328684,1,2,3,55,2,640,1,,,,119,,,1,,138,,5,,31,9,531,8,76,7,,,,8,325,70,14,2,101,4,,4,,,1,,12,1,14,1,1,2,6,,3,,,3,112,3,,6,3,,1,1,,,,,1,,1,,,1,50,1,,,23,20,,1,3,,3,1,465,112,,,411,,,7,,1,11,,68,,,,146,,,9,5,14,3,3,1,5,1,1,2,260,96,,3,12,,,2,,,,,,1,,1,2,,1,49,1,1,,,1,8,4,3,6,1,3,1,1538,8,3,,1,,4,7,3,1,,1,,,35,1,2
2019-03-21T02:05:01.128Z,,40,1,3,,2,1,,6,,118,962,,,1,,5,1,315,,27,4,,,2,30,3,,,24,3,,1,,,675,,,,242,,9,,26,7,1,1,,,38,63,1098,,195,1,1,,1,4,4,,,1559,1,65,3,,,2640,,329298,1,2,3,55,2,641,1,,,,119,,,1,,140,,5,,31,9,531,8,76,7,,,,8,325,70,14,2,105,4,,4,,,1,,12,1,15,1,1,2,6,,3,,,3,112,3,,6,3,,1,1,,,,,1,,1,,,1,51,1,,,23,21,,1,3,,3,1,467,112,,,412,,,7,,1,12,,68,,,,146,,,9,5,14,3,3,1,5,1,1,2,260,99,,3,12,,,2,,,,,,1,,1,2,,1,49,1,1,,,1,8,4,3,6,1,3,1,1544,8,3,,1,,4,7,3,1,,1,,,36,1,2
2019-03-21T02:10:02.135Z,,42,1,3,,2,1,,6,,118,970,,,1,,5,1,315,,27,4,,,2,30,3,,,25,3,,1,,,685,,,,242,,10,,26,7,1,1,,,39,63,1098,,195,1,1,,1,4,4,,,1559,1,65,3,,,2643,,329844,1,2,3,55,2,641,1,,,,119,,,1,,142,,5,,31,9,533,9,76,7,,,,8,325,70,14,2,108,4,,4,,,1,,12,1,15,1,1,2,6,,3,,,3,112,3,,6,3,,1,1,,,,,1,,1,,,1,51,1,,,24,21,,1,3,,3,1,467,112,,,413,,,7,,1,12,,68,,,,146,,,9,5,14,3,3,1,5,1,1,2,260,101,,3,12,,,2,,,,,,1,,1,2,,1,50,1,1,,,1,8,4,3,6,1,3,1,1558,8,3,,1,,4,7,3,1,,1,,,36,1,2
2019-03-21T02:14:56.943Z,,44,1,3,,2,1,,6,,118,982,,,1,,5,1,315,,27,4,,,2,30,3,,,25,3,,1,,,690,,,,242,,10,,26,8,1,1,,,39,63,1101,,195,1,1,,1,4,4,,,1562,1,65,3,,,2646,,330376,1,2,3,55,2,641,1,,,,119,,,1,,146,,5,,31,10,534,9,76,7,,,,8,325,70,14,2,109,4,,4,,,1,,12,1,15,1,1,2,6,,3,,,3,112,3,,6,3,,1,1,,,,,1,,1,,,1,51,1,,,24,21,,1,3,,3,1,468,112,,,417,,,7,,1,13,,68,,,,146,,,10,5,14,3,3,1,5,1,1,2,260,102,,3,12,,,2,,,,,,1,,1,2,1,1,51,1,1,,,1,8,4,3,6,1,3,1,1578,8,3,,1,,4,7,3,1,,1,,,36,1,2
2019-03-21T02:20:01.323Z,,44,1,3,,2,1,,7,,119,991,,,1,,5,1,315,,27,4,,,2,30,3,,,25,3,,1,,,696,,,,242,,10,,26,9,1,1,,,39,63,1101,,195,1,1,,1,4,4,,,1564,1,65,3,,,2647,,330910,1,2,3,55,2,641,1,,,,119,,,1,,146,,5,,31,11,535,9,76,7,,,,8,325,70,15,2,111,4,,4,,,1,,12,1,15,1,1,2,6,,3,,,3,112,3,,6,3,,1,1,,,,,1,,1,,,1,51,1,,,24,22,,1,3,,3,1,469,112,,,422,,,7,,1,13,,68,,,,146,,,10,5,14,3,3,1,5,1,1,2,260,105,,3,12,,,2,,,,,,1,,1,3,1,1,53,1,1,,,1,8,4,3,6,1,3,1,1592,8,3,,1,,4,7,3,1,,1,,,36,1,2
2019-03-21T02:25:01.364Z,,46,1,3,,2,1,,7,,120,1003,,,1,,5,1,316,,27,4,,,2,30,3,,,25,3,,1,,,697,,,,242,,10,,28,10,1,1,,,39,63,1102,,195,1,1,,1,4,4,,,1566,1,65,4,,,2648,,331384,1,2,3,55,2,641,1,,,,119,,,1,,151,,5,,31,11,535,9,76,7,,,,8,325,70,15,2,111,4,,4,,,1,,12,1,15,1,1,2,6,,3,,,3,112,3,,6,3,,1,1,,,,,1,,1,,,1,51,1,,,24,22,,1,3,,3,1,469,112,,,425,,,7,,1,13,,68,,,,148,,,11,5,14,3,3,1,5,1,1,2,261,107,,3,12,,,2,,,,,,1,,1,3,1,1,53,1,1,,,1,8,4,3,6,1,3,1,1610,8,3,,1,,4,7,3,1,,1,,,36,1,2
2019-03-21T02:30:00.789Z,,48,1,3,,2,1,,7,,120,1008,,,1,,5,1,316,,27,4,,,2,30,3,,,26,3,,1,,,702,,,,243,,10,,28,10,1,1,,,39,63,1103,,196,1,1,,1,4,4,,,1566,1,65,4,,,2652,,331857,1,2,3,55,2,641,1,,,,119,,,1,,151,,5,,31,11,535,9,76,7,,,,8,325,70,15,2,111,4,,4,,,1,,12,1,15,1,1,2,6,,3,,,3,112,3,,6,3,,1,1,,,,,1,,1,,,1,51,1,,,24,22,,1,3,,3,1,469,112,1,,432,,,8,,1,13,,68,,,,149,,,11,5,14,3,3,1,5,1,1,2,261,108,,3,12,,,2,,,,,,1,,1,3,1,1,53,1,1,,,1,8,4,3,6,1,3,1,1630,8,3,,1,,4,7,3,1,,1,,,36,1,2
2019-03-21T02:35:01.286Z,,50,1,3,,2,1,,8,,120,1021,,,1,,5,1,317,,27,4,,,2,30,3,,,26,3,,1,,,704,,,,243,,10,,28,10,1,1,,,39,63,1107,,196,1,1,,1,4,5,,,1567,1,65,4,,,2656,,332317,1,2,3,55,2,642,1,,,,119,,,1,,153,,5,,31,11,535,9,76,7,,,,8,326,70,15,2,114,4,,4,,,1,,12,1,15,1,1,2,6,,3,,,3,112,3,,6,3,,1,1,,,,,1,,1,,,1,51,1,,,24,22,,1,3,,3,1,469,112,1,,437,,,8,,1,13,,68,,,,150,,,11,5,14,3,3,1,5,1,1,2,261,109,,3,12,,,2,,,,,,1,,1,3,1,1,53,1,1,,,1,8,4,3,6,1,3,1,1643,8,3,,1,,4,7,3,1,,1,,,36,1,2
2019-03-21T02:40:00.311Z,,52,1,3,,2,1,,8,,121,1038,,,1,,5,1,317,,27,4,,,2,30,3,,,27,3,,1,,,709,,,,243,,10,,28,10,1,1,,,39,63,1108,,196,1,1,,1,4,5,,,1570,1,65,4,,,2657,,332776,1,2,3,55,2,642,1,,,,119,,,1,,154,,5,,31,11,535,9,76,7,,,,8,327,70,15,2,114,4,,4,,,1,,12,1,15,1,1,2,6,,3,,,3,112,3,,6,3,,1,1,,,,,1,,1,,,1,51,1,,,24,22,,1,3,,3,1,470,112,1,,439,,,8,,1,13,,68,,,,150,,,12,5,14,3,3,1,5,1,1,2,263,110,,3,12,,,2,,,,,,1,,1,3,1,1,53,1,1,,,1,8,5,3,7,1,3,1,1654,8,3,,2,,4,8,3,1,,1,,,36,1,2
2019-03-21T02:45:01.132Z,,53,1,3,,2,1,,9,,121,1045,,,1,,5,1,317,,28,4,,,2,30,3,,,27,3,,1,,,714,,,,243,,10,,28,11,1,1,,,39,63,1110,,196,1,1,,1,4,5,,,1570,1,66,4,,,2659,,333213,1,2,3,55,2,642,1,,,,119,,,1,,156,,5,,31,11,535,9,76,7,,,,8,327,70,15,2,117,4,,4,,,1,,12,1,15,1,1,2,6,,3,,,3,112,3,,6,3,,1,1,,,,,1,,1,,,1,52,1,,,24,23,,1,3,,3,1,471,112,1,,447,,,8,,1,13,,68,,,,150,,,12,5,14,3,3,1,5,1,1,2,264,113,,3,12,,,2,,,,,,1,,1,3,1,1,54,1,1,,,1,8,5,3,7,1,3,1,1665,8,3,,2,,4,8,3,1,,1,,,36,1,2
2019-03-21T02:49:56.301Z,,54,1,3,,2,1,,9,,121,1058,,,1,,5,1,317,,28,4,,,2,30,3,,,27,3,,1,,,718,,,,244,,10,,29,11,1,1,,,41,63,1111,,196,1,1,,1,4,5,,,1571,1,66,4,,,2662,,333623,1,2,3,55,2,642,1,,,,119,,,1,,157,,5,,31,12,535,9,76,7,,,,8,327,70,15,2,119,4,,4,,,1,,12,1,15,1,1,2,6,,3,,,3,112,3,,6,3,,1,1,,,,,1,,1,,,1,52,1,,,24,25,,1,3,,3,1,472,112,1,,449,,,8,,1,13,,68,,,,150,,,13,5,14,3,3,1,5,1,1,2,265,113,,3,12,,,2,,,,,,1,,1,3,1,1,55,1,1,,,1,8,5,3,7,1,3,1,1681,8,3,,2,,4,8,3,1,,1,,,36,1,2
2019-03-21T02:55:00.784Z,,55,1,3,,2,1,,9,,121,1069,,,1,,5,1,317,,28,4,,,2,30,3,,,27,3,,1,,,722,,,,244,,10,,29,11,1,1,,,41,63,1113,,196,1,1,,1,4,5,,,1571,1,66,4,,,2664,,333996,1,2,3,55,2,642,1,,,,119,,,1,,157,,5,,31,12,535,9,76,8,,,,8,327,70,15,2,119,4,,4,,,1,,12,1,15,1,1,2,6,,3,,,3,112,3,,6,3,,1,1,,,,,1,,1,,,1,52,1,,,24,25,,1,3,,3,1,472,112,1,,450,,,8,,1,13,,68,,,,150,,,13,5,14,3,3,1,6,1,1,2,265,115,,3,12,,,2,,,,,,1,,1,3,1,1,57,1,1,,,1,8,5,3,7,1,3,1,1695,8,3,,2,,4,8,3,1,,1,,,36,1,2
2019-03-21T03:00:01.946Z,,55,1,3,,2,1,,9,,121,1073,,,1,,5,1,317,,28,4,,,2,30,3,,,27,3,,1,,,728,,,,244,,10,,29,11,1,1,,,41,63,1114,,197,1,1,,1,4,5,,,1574,1,66,4,,,2666,,334371,1,2,3,55,2,642,1,,,,119,,,1,,159,,5,,31,12,535,9,76,9,,,,8,327,70,15,2,119,4,,4,,,1,,13,1,15,1,1,2,6,,3,,,3,112,3,,6,3,,1,1,,,,,1,,1,,,1,52,1,,,24,25,,1,3,,3,1,473,112,1,,454,,,8,,1,13,,68,,,,150,,,13,5,14,3,3,1,6,1,1,2,266,115,,3,12,,,2,,,,,,1,,1,3,1,1,58,1,1,,,1,8,5,3,7,1,3,1,1702,8,3,,2,,4,8,3,1,,1,,,36,1,2
2019-03-21T03:05:00.572Z,,59,1,3,,2,1,,9,,121,1082,,,1,,5,1,317,,28,4,,,2,30,3,,,27,3,,1,,,731,,,,246,,10,,30,11,1,1,,,41,63,1117,,197,1,1,,1,4,5,,,1576,1,66,4,,,2668,,334742,1,2,3,55,2,643,1,,,,119,,,1,,160,,5,,31,12,535,9,76,9,,,,8,327,70,15,2,119,4,,4,,,1,,14,1,16,1,1,2,6,,3,,,3,112,3,,6,3,,1,1,,,,,1,,1,,,1,52,1,,,24,25,,1,3,,3,1,474,112,1,,456,,,8,,1,13,,68,,,,151,,,13,5,14,3,3,1,6,1,1,2,266,115,,4,12,,,2,,,,,,1,,1,3,1,1,59,1,1,,,1,8,5,3,7,1,3,1,1711,8,3,,2,,4,8,3,1,,1,,,36,1,2
2019-03-21T03:09:57.706Z,,63,1,3,,2,1,,9,,121,1089,,,1,,5,1,317,,28,4,,,2,30,3,,,27,3,,1,,,734,,,,247,,10,,30,11,1,1,,,42,63,1118,,197,1,1,,1,4,5,,,1578,1,66,4,,,2669,,335082,1,2,3,55,2,643,1,,,,119,,,1,,161,,5,,31,12,536,9,76,9,,,,8,327,70,15,2,119,4,,4,,,1,,14,1,16,1,1,2,6,,3,,,3,112,3,,6,3,,1,1,,,,,1,,1,,,1,52,1,,,24,26,,1,3,,3,1,474,112,1,,457,,,8,,1,13,,68,,,,151,,,13,5,14,3,3,1,6,1,1,2,267,118,,4,12,,,2,,,,,,1,,1,3,1,1,59,1,1,,,1,8,5,3,8,1,3,1,1720,8,3,,2,,4,8,3,1,,1,,,36,1,2
2019-03-21T03:14:55.298Z,,65,1,3,,2,1,,9,,122,1098,,,1,,5,1,317,,28,4,,,2,30,3,,,27,3,,1,,,736,,,,247,,10,,30,11,1,1,,,42,63,1118,,197,1,1,,1,4,5,,,1579,1,66,4,,,2673,,335434,1,2,3,55,2,644,1,,,,119,,,1,,162,,5,,31,12,537,9,76,9,,,,8,327,70,15,2,120,4,,4,,,1,,14,1,16,1,1,2,6,,3,,,3,112,3,,6,3,,1,1,,,,,1,,1,,,1,52,1,,,25,27,,1,3,,3,1,475,112,1,,461,,,8,,1,13,,68,,,,151,,,13,5,14,3,3,1,6,1,1,2,267,119,,4,12,,,2,,,,,,1,,1,3,1,1,59,1,1,,,1,9,5,3,8,1,3,1,1730,8,3,,2,,4,8,3,1,,1,,,36,1,2
2019-03-21T03:19:54.147Z,,65,1,3,,2,1,,9,,123,1103,,,1,,5,1,317,,28,4,,,2,30,3,,,27,3,,1,,,740,,,,247,,10,,31,11,1,1,,,42,63,1119,,197,1,1,,1,4,5,,,1579,1,66,4,,,2676,,335789,1,2,3,55,2,644,1,,,,119,,,1,,165,,5,,31,12,537,9,76,9,,,,8,327,70,15,2,120,4,,4,,,1,,15,1,16,1,1,2,6,,3,,,3,113,3,,6,3,,1,1,,,,,1,,1,,,1,53,1,,,25,27,,1,3,,3,1,475,113,1,,463,,,8,,1,13,,68,,,,151,,,13,5,14,3,3,1,6,1,1,2,267,119,,4,12,,,2,,,,,,1,,1,3,1,1,60,1,1,,,1,9,5,3,9,1,3,1,1743,8,3,,2,,4,9,3,1,,1,,,36,1,2
2019-03-21T03:25:00.341Z,,66,1,3,,2,1,,9,,123,1112,,,1,,5,1,318,,28,4,,,2,30,3,,,27,3,,1,,,746,,,,247,,10,,33,11,1,1,,,42,63,1120,,197,1,1,,1,4,5,,,1580,1,66,4,,,2679,,336184,1,2,3,55,2,646,1,,,,119,,,1,,166,,5,,31,12,537,9,76,10,,,,8,327,70,15,2,120,4,,4,,,1,,15,1,16,1,1,2,6,,4,,,3,114,3,,6,3,,1,1,,,,,1,,1,,,1,53,1,,,25,27,,1,3,,3,1,476,114,1,,466,1,,8,,1,13,,68,,,,151,,,13,5,14,3,3,1,6,1,1,2,267,120,,4,12,,,2,,,,,,1,,1,3,1,1,60,1,1,,,1,9,5,3,9,1,3,1,1752,8,3,,2,,4,9,3,1,,1,,,37,1,2
2019-03-21T03:30:00.140Z,,66,1,3,,2,1,,9,,123,1120,,,1,,5,1,318,,28,4,,,2,31,3,,,27,3,,1,,,750,,,,247,,10,,33,11,1,1,,,42,63,1125,,198,1,1,,1,4,5,,,1583,1,66,4,,,2681,,336507,1,2,3,55,2,646,1,,,,119,,,1,,168,,5,,31,12,538,9,76,10,,,,8,327,70,15,2,121,4,,4,,,1,,15,1,16,1,1,2,6,,4,,,3,114,3,,6,3,,1,1,,,,,1,,1,,,1,53,2,,,25,27,,1,3,,3,1,477,114,1,,467,1,,8,,1,13,,68,,,,151,,,13,5,14,3,3,1,6,1,1,2,268,120,,4,12,,,2,,,,,,1,,1,3,1,1,61,1,1,,,1,9,5,3,9,1,3,1,1759,8,3,,2,,4,9,3,1,,1,,,37,1,2
2019-03-21T03:35:01.139Z,,69,1,3,,2,1,,9,,123,1129,,,1,,5,1,318,,28,4,,,2,31,3,,,27,3,,1,,,756,,,,247,,10,,33,11,1,1,,,42,63,1128,,199,1,1,,1,4,5,,,1584,1,67,4,,,2685,,336842,1,2,3,55,2,646,1,,,,119,,,1,,170,,5,,31,13,538,9,76,10,,,,8,327,70,15,2,122,4,,4,,,1,,15,1,16,1,1,2,6,,6,,,3,114,3,,6,3,,1,1,,,,,1,,1,,,1,53,2,,,25,27,,1,3,,3,1,478,114,1,,468,2,,8,,1,13,,68,,,,151,,,13,5,14,3,3,1,6,1,1,2,268,121,,4,12,,,2,,,,,,1,,1,3,1,1,62,1,1,,,1,9,5,3,9,1,3,1,1767,8,3,,2,,4,9,3,1,,1,,,37,1,2
2019-03-21T03:39:55.254Z,,72,1,3,,2,1,,9,,123,1135,,,1,,5,1,318,,28,4,,,2,31,3,,,27,3,,1,,,757,,,,248,,10,,33,11,1,1,,,42,64,1128,,199,1,1,,1,4,5,,,1585,1,67,4,,,2690,,337163,1,2,3,55,2,648,1,,,,119,,,1,,172,,5,,31,13,538,9,76,10,,,,8,328,70,15,2,122,4,,4,,,1,,15,1,16,1,2,2,6,,6,,,3,114,3,,6,3,,1,1,,,,,1,,1,,,1,53,2,,,25,27,,1,3,,3,1,478,114,1,,470,2,,8,,1,13,,68,,,,151,,,13,5,15,3,3,1,6,1,1,2,268,122,,4,12,,,2,,,,,,1,,1,3,1,1,62,1,1,,,1,9,5,3,9,1,3,1,1776,8,3,,2,,4,9,3,1,,1,,,38,1,3
2019-03-21T03:45:01.545Z,,73,1,3,,2,1,,9,,124,1137,,,1,,5,1,319,,28,4,,,2,31,3,,,27,3,,1,,,760,,,,248,,10,,33,11,1,1,,,43,64,1130,,199,1,1,,1,4,5,,,1586,1,68,4,,,2691,,337494,1,2,3,55,2,648,1,,,,119,,,1,,173,,5,,31,13,539,9,76,11,,,,8,328,71,15,2,125,4,,4,,,1,,15,1,16,1,2,2,6,,6,,,3,114,3,,6,3,,1,1,,,,,1,,1,,,1,53,2,,,25,27,,1,3,,3,1,478,114,1,,473,2,,8,,1,13,,68,,,,151,,,13,5,15,3,3,1,6,1,1,2,271,123,,4,12,,,2,,,,,,1,,1,3,1,1,63,1,1,,,1,9,5,3,9,1,3,1,1784,8,3,,2,,4,10,3,1,,1,,,38,1,3
2019-03-21T03:50:00.062Z,,75,1,3,,2,1,,9,,124,1143,,,1,,5,1,319,,28,4,,,2,31,3,,,27,3,,1,,,760,,,,249,,10,,33,11,1,1,,,43,64,1132,,199,1,1,,1,4,5,,,1588,1,69,4,,,2691,,337848,1,2,3,55,2,649,1,,,,120,,,1,,173,,5,,31,13,539,9,76,11,,,,8,328,71,15,2,125,4,,4,,,1,,15,1,16,1,2,2,6,,6,,,3,114,3,,6,3,,1,1,,,,,1,,1,,,1,53,2,,,25,27,,1,3,,3,1,478,114,1,,476,2,,8,,1,13,,68,,,,151,,,13,5,15,3,3,1,7,1,1,2,271,124,,4,12,,,2,,,,,,1,,1,3,1,1,65,1,1,,,1,9,5,3,10,1,3,1,1792,8,3,,2,,4,10,3,1,,1,,,38,1,3
2019-03-21T03:54:52.142Z,,77,1,3,,2,1,,9,,124,1147,,,1,,5,1,320,,28,5,,,2,31,3,,,27,3,,1,,,765,,,,251,,10,,33,11,1,1,,,43,64,1135,,200,1,1,,1,4,5,,,1592,1,70,4,,,2694,,338175,1,2,3,55,2,649,1,,,,120,,,1,,174,,5,,31,13,539,9,76,11,,,,8,328,71,15,2,125,4,,4,,,1,,15,1,16,1,3,2,6,,6,,,3,114,3,,6,3,,1,1,,,,,1,,1,,,1,53,2,,,25,28,,1,3,,3,1,479,114,1,,479,2,,8,,1,13,,68,,,,152,,,13,5,15,3,3,2,7,1,1,2,271,124,,4,12,,,2,,,,,,1,,1,3,1,1,65,1,1,,,1,9,5,3,10,1,3,1,1801,8,3,,2,,4,10,3,1,,1,,,38,1,3
2019-03-21T03:59:55.807Z,,77,1,3,,2,1,,9,,124,1158,,,1,,5,1,320,,28,5,,,2,31,3,,,27,3,,1,,,767,,,,251,,10,,33,11,1,1,,,43,64,1135,,200,1,1,,1,4,5,,,1594,1,70,4,,,2701,,338491,1,2,3,55,2,649,1,,,,120,,,1,,175,,5,,31,13,539,9,77,11,,,,8,328,71,15,2,126,4,,4,,,1,,17,1,16,1,3,2,6,,6,,,3,114,3,,6,3,,1,1,,,,,1,,1,,,1,53,2,,,25,29,,1,3,,3,1,479,114,1,,483,2,,8,,1,13,,68,,,,152,,,13,5,15,3,3,2,7,1,1,2,272,126,,4,12,,,2,,,,,,1,,1,3,1,1,67,1,1,,,1,9,5,3,10,1,3,1,1805,8,3,,2,,4,10,3,1,,1,,,39,1,3
2019-03-21T04:04:59.157Z,,78,1,3,,2,1,,9,,124,1169,,,1,,5,1,320,,28,5,,,2,31,3,,,27,3,,1,,,769,,,,251,,10,,34,11,1,1,,,43,64,1135,,200,1,1,,1,4,5,,,1594,1,71,4,,,2705,,338815,1,2,3,55,2,649,1,,,,120,,,1,,177,,5,,31,13,539,9,77,11,,,,8,328,71,15,2,126,4,,4,,,1,,17,1,16,1,3,2,6,,6,,,3,114,3,,6,3,,1,1,,,,,1,,1,,,1,53,2,,,25,29,,1,3,,3,1,481,114,2,,487,2,,8,,1,13,,68,,,,152,,,13,5,15,3,3,2,7,1,1,2,274,126,,4,12,,,2,,,,,,1,,1,3,1,1,68,1,1,,,1,9,5,3,10,1,3,1,1810,8,3,,2,,4,10,3,1,,1,,,40,1,3
2019-03-21T04:10:00.558Z,,79,1,3,,2,1,,9,,124,1178,,,1,,5,1,320,,28,5,,,2,31,3,,,27,3,,1,,,773,,,,251,,10,,34,11,1,1,,,43,64,1136,,201,1,1,,1,4,5,,,1598,1,71,4,,,2706,,339151,1,3,3,55,2,649,1,,,,122,,,1,,178,,5,,31,13,539,9,77,11,,,,8,328,71,15,2,126,4,,4,,,1,,17,1,16,1,3,2,6,,6,,,3,114,3,,6,3,,1,1,,,,,1,,2,,,1,53,2,,,25,29,,1,3,,3,1,481,115,2,,492,2,,8,,1,13,,68,,,,152,,,13,5,15,3,3,2,7,1,1,2,275,128,,4,12,,,2,,,,,,1,,1,3,1,1,68,1,1,,,1,9,5,3,10,1,3,1,1820,8,3,,2,,4,10,3,1,,1,,,40,1,3
2019-03-21T04:14:55.183Z,,79,1,3,,2,1,,9,,124,1183,,,1,,5,1,320,,28,5,,,2,31,3,,,27,3,,1,,,774,,,,253,,10,,34,11,1,1,,,43,64,1138,,201,1,1,,1,4,5,,,1600,1,71,4,,,2709,,339513,1,3,3,55,2,649,1,,,,123,,,1,,178,,5,,31,13,539,9,77,11,,,,8,328,71,15,2,128,4,,4,,,1,,17,1,16,1,3,2,6,,6,,,3,115,3,,6,3,,1,1,,,,,1,,2,,,1,53,2,,,26,29,,1,3,,3,1,481,115,2,,493,3,,8,,1,13,,68,,,,152,,,13,5,15,3,3,2,7,1,1,2,275,129,,4,12,,,2,,,,,,1,,1,3,1,1,68,1,1,,,1,9,5,3,10,1,3,1,1826,8,3,,2,,4,10,3,1,,1,,,40,2,3
