HJD,dmag,err
5806.00517,1.4696,0.2298
5806.0175,2.1887,0.2343
5806.02859,1.7989,0.0443
5806.03969,1.8542,0.0547
5806.05202,1.9261,0.046
5806.06312,1.9301,0.0474
5806.07545,1.8804,0.0449
5806.88651,1.7828,0.1047
5806.89761,1.6603,0.076
5806.90869,1.4253,0.1388
5806.92103,1.6359,0.087
5806.93335,1.8789,0.0461
5806.94449,1.7919,0.0693
5806.95805,1.5189,0.0964
5806.97039,1.6771,0.0539
5806.98149,1.7554,0.0529
5806.99383,1.8636,0.0465
5807.00495,1.6532,0.0566
5807.01605,1.8749,0.0349
5807.02838,1.778,0.0401
5807.03948,1.7198,0.0573
5807.05057,1.6076,0.0902
5807.06291,1.6509,0.1249
5807.07402,1.6831,0.1012
5807.8789,1.8104,0.0331
5807.88333,1.8134,0.0444
5807.89711,2.0804,0.1226
5807.91314,1.7276,0.0694
5807.92548,1.8864,0.0361
5807.94028,1.8012,0.0402
5807.95138,1.7702,0.057
5807.96495,1.7181,0.0628
5807.97604,1.8418,0.0623
5807.98715,1.7568,0.0396
5807.99947,1.7573,0.0777
5808.01058,1.7405,0.0556
5808.02168,1.8137,0.0428
5808.0377,1.8256,0.0477
5808.0488,1.7687,0.0596
5808.05991,1.719,0.0483
5808.07225,1.8313,0.0576
5808.80505,1.7788,0.0441
5808.81985,1.8436,0.0395
5808.83094,1.8204,0.0401
5808.84327,1.8233,0.0368
5808.85566,1.8542,0.0396
5808.86675,1.8138,0.0505
5808.89037,1.811,0.0552
5808.90146,1.8357,0.0479
5808.91256,1.8619,0.0557
5808.92489,1.7515,0.0533
5808.93598,1.8357,0.0584
5808.94709,1.7779,0.0649
5808.95943,1.7003,0.0561
5808.97423,1.7514,0.0559
5808.98535,1.7641,0.0506
5809.00016,1.7287,0.0595
5809.01619,1.6921,0.0719
5809.02729,1.7525,0.0683
5809.03962,1.8344,0.0583
5809.05072,1.8798,0.0602
5809.06181,1.8216,0.0566
5809.80627,1.6334,0.1213
5809.81529,1.94,0.0922
5809.82431,1.6177,0.1197
5809.83433,1.6187,0.1184
5809.84462,1.7795,0.1242
5809.85366,1.852,0.1013
5809.86369,1.8184,0.1064
5809.87632,1.7142,0.1273
5809.88533,1.9337,0.0909
5809.89535,1.8321,0.101
5809.90436,1.9016,0.102
5809.91337,1.9553,0.0945
5809.9244,1.8201,0.1209
5809.93343,1.7196,0.1167
5809.94244,1.6037,0.1312
5809.95246,1.8295,0.1076
5809.96149,1.6619,0.0971
5809.97054,1.5607,0.1442
5809.98056,1.7444,0.1276
5809.98957,1.6467,0.1407
5809.99858,1.6728,0.1414
5810.00862,1.7094,0.13
5810.02064,1.6374,0.1545
5810.02966,1.8602,0.1418
5810.03967,1.8863,0.1139
5810.04868,1.8346,0.1291
5810.05773,1.8788,0.1197
5810.06775,1.5169,0.2038
5810.80775,2.0323,0.1938
5810.81677,1.6804,0.2495
5810.82378,1.6626,0.2329
5810.84009,1.6753,0.2116
5810.84918,1.6684,0.205
5810.85623,1.8505,0.1703
5810.86525,1.7861,0.1873
5810.87686,1.5259,0.2059
5810.88389,1.8752,0.1871
5810.89092,1.7189,0.2283
5810.89998,1.814,0.1491
5810.90703,1.8272,0.1641
5810.91608,1.1104,0.5669
5810.9251,1.1793,0.3917
5810.93212,1.7983,0.2685
5810.93914,1.683,0.2977
5810.94821,2.2177,0.2047
5810.95523,2.0061,0.2277
5810.96428,0.8129,1.1016
5810.97332,1.5732,0.2825
5810.98033,1.8965,0.257
5810.98739,1.8647,0.2435
5810.99643,1.471,0.414
5811.00353,1.9228,0.3041
5811.01258,1.8948,0.3327
5811.02163,1.9288,0.3667
5811.02864,1.6639,0.3741
5811.03568,1.9614,0.238
5811.04473,1.6891,0.2291
5811.05178,2.0459,0.2012
5811.06083,1.808,0.2271
5811.06988,1.5744,0.3257
5813.02414,1.315,0.2104
5813.0373,1.6769,0.121
5813.04841,1.6826,0.1458
5813.06074,1.8709,0.1271
5813.80933,1.4362,0.4327
5813.81538,-0.5695,3.7149
5813.82558,1.0017,0.7712
5813.83459,1.7212,0.2356
5813.84461,1.8029,0.1889
5813.91768,1.9613,0.6132
5813.926,1.0178,0.9138
5813.94203,1.487,0.6387
5813.96107,-1.4205,4.7646
5813.97008,1.276,0.3831
5813.97909,2.0316,0.2218
5813.99578,0.1747,2.2988
5817.00719,0.9821,0.7259
5817.0103,0.115,1.2589
5817.02234,1.3476,1.5867
5817.0314,-0.5914,4.8014
5818.00766,1.6533,0.0878
5818.02004,1.6625,0.1232
5818.03115,1.2081,0.2039
5818.04348,0.4623,0.5363
5818.84331,1.251,0.0919
5818.85442,1.2922,0.2045
5818.86552,1.5711,0.0606
5818.87788,1.5601,0.1529
5818.89845,1.3853,0.0975
5818.90956,1.5387,0.074
5818.94471,1.3309,0.1009
5818.9558,1.0203,0.2087
5818.96689,1.5228,0.193
5819.84045,1.6636,0.0434
5819.85167,1.5953,0.0584
5819.86281,1.5645,0.0457
5819.87535,1.602,0.0775
5819.88652,1.4025,0.472
5819.92391,1.5526,0.0735
5819.98002,1.6461,0.0963
5820.81354,1.5496,0.0592
5820.82834,1.476,0.0435
5820.83947,1.5201,0.0526
5820.85186,1.4288,0.0588
5820.86296,1.6417,0.0506
5820.8741,1.569,0.0706
5822.02111,1.1712,0.4186
5823.87169,1.3589,0.1359
5823.89353,0.9506,0.1811
5823.90463,1.1193,0.2092
5823.91696,1.2038,0.1909
5823.92806,1.5042,0.0907
5823.93915,1.4833,0.0764
5823.95149,1.4054,0.0818
5823.95825,1.4646,0.0885
5823.96934,1.4316,0.1055
5823.98413,1.1587,0.1526
5823.99646,1.4649,0.0908
5824.00762,1.5714,0.0946
5824.01872,1.2785,0.1682
5824.81731,1.4871,0.0623
5824.82842,1.4359,0.0605
5824.83951,1.4739,0.055
5824.85184,1.502,0.0431
5824.86292,1.5311,0.0477
5824.86788,1.4944,0.0469
5824.87999,1.4917,0.0497
5824.8921,1.3922,0.0637
5824.90421,1.5752,0.0481
5824.91633,1.4929,0.0525
5824.92845,1.4524,0.0678
5824.94602,1.4618,0.0563
5824.95813,1.537,0.0482
5824.97023,1.5078,0.0664
5824.98232,1.5994,0.0537
5824.99442,1.3706,0.0727
5825.00651,1.4912,0.0627
5825.01884,1.5294,0.0576
5825.81801,1.5724,0.0536
5825.83405,1.5419,0.0552
5825.84513,1.4529,0.0655
5825.84671,1.4505,0.0706
5825.8578,1.6284,0.12
5825.86991,1.0937,0.571
5825.88101,1.1317,0.4269
5825.89334,0.8413,0.4926
5825.90544,1.3235,0.1939
5825.91655,1.3951,0.1255
5825.92764,0.8298,0.3117
5825.93953,1.59,0.0804
5825.95063,1.1516,0.1883
5825.96272,1.4605,0.0941
5825.97383,1.2905,0.1014
5825.98617,1.3821,0.0721
5825.99828,1.6243,0.0627
5826.00937,1.6021,0.0638
5826.02048,1.5648,0.0599
5826.8168,1.3296,0.1017
5826.82913,1.5789,0.055
5826.84023,1.3154,0.0522
5826.85256,1.5062,0.0473
5826.86366,1.393,0.0516
5826.87477,1.4113,0.0688
5826.88712,1.4607,0.0586
5826.90321,1.2995,0.0766
5826.91435,1.2041,0.1154
5826.92668,1.4194,0.0864
5826.94149,1.5067,0.0609
5826.9526,1.376,0.0754
5826.96494,1.4379,0.0718
5826.97728,1.5443,0.0588
5826.98837,1.2528,0.1044
5827.00071,1.4612,0.0842
5827.0118,1.2347,0.1313
5827.0229,1.5631,0.0848
5827.81847,1.4748,0.0806
5827.82958,1.3408,0.0788
5827.84067,1.4666,0.084
5827.85301,1.3318,0.0698
5827.86412,1.5467,0.0848
5827.87522,1.2472,0.1425
5827.88755,1.198,0.0974
5827.89864,1.4205,0.0745
5827.90974,1.4277,0.0767
5827.92206,1.4179,0.0687
5827.93315,1.3646,0.0773
5827.94425,1.4555,0.0631
5827.95659,1.5037,0.0692
5827.9677,0.8724,0.1527
5827.97881,1.1259,0.1616
5827.99118,1.3053,0.1122
5828.00227,0.9433,0.1981
5828.01338,0.0991,0.4988
5829.83704,1.4496,0.0599
5829.84814,1.4607,0.0599
5829.85923,1.3271,0.1168
5829.87155,1.2288,0.0804
5829.88264,1.4012,0.0676
5829.89374,1.4303,0.0594
5829.90607,1.4695,0.0482
5829.91718,1.3533,0.1316
5829.92827,1.6587,0.2382
5829.94061,1.5513,0.0541
5829.95176,1.4012,0.0677
5829.96291,1.3623,0.0687
5829.97526,1.3067,0.0708
5829.98637,1.4369,0.0831
5829.9975,1.5024,0.0678
5830.00983,1.2199,0.1459
5830.82035,1.5336,0.0702
5830.83145,1.2369,0.0746
5830.84255,1.4239,0.0735
5830.85489,1.3602,0.0801
5830.86599,1.4652,0.0725
5830.87708,1.2683,0.0679
5830.88942,1.3342,0.0656
5830.90053,1.3937,0.0524
5830.91163,1.3855,0.0587
5830.92395,1.2881,0.0716
5830.93506,1.2588,0.0747
5830.94618,1.29,0.0822
5830.95851,1.3915,0.0881
5830.9696,1.2308,0.074
5830.98071,1.3172,0.0952
5830.99305,1.598,0.0665
5831.00417,0.9459,0.1672
5831.87115,1.126,0.0994
5831.88224,1.0551,0.209
5831.89335,1.0381,0.1472
5831.90568,1.2957,0.0799
5831.91679,1.2814,0.127
5831.92788,1.3726,0.0942
5831.94022,1.0489,0.1147
5831.95134,1.3296,0.1187
5831.96244,1.2736,0.7159
5832.86224,1.298,0.2885
5833.82417,1.5078,0.0533
5833.83896,1.3619,0.0581
5833.85005,1.4964,0.0545
5833.86237,1.366,0.05
5833.87347,1.5254,0.06
5833.88827,1.1787,0.0766
5833.90059,1.4029,0.0558
5833.91168,1.4674,0.0533
5833.92279,1.4059,0.0549
5833.93512,1.4495,0.0517
5833.94622,1.3431,0.0734
5833.9573,1.3357,0.0782
5833.96966,1.5926,0.0699
5833.98075,1.3526,0.0758
5833.99184,1.3935,0.0788
5834.00417,1.4379,0.0878
5834.98017,0.6202,0.3528
5834.99127,0.4336,0.3448
5835.00237,-0.0694,0.8162
5838.93314,1.5757,1.6429
5839.95215,1.2755,2.3547
5839.95832,0.1855,0.6321
5839.97634,0.6549,0.3866
5839.98634,0.4558,0.6241
5840.83672,1.1506,0.0786
5840.84782,1.3259,0.3111
5840.87679,1.3176,0.0736
5840.88789,2.1477,1.1385
5841.86192,0.7734,0.3249
5841.87302,1.372,0.1155
5841.88411,1.2725,0.144
5841.89643,1.6339,0.1229
5841.90754,1.352,0.1289
5841.91863,1.4275,0.1252
5841.93095,1.3277,0.1324
5841.94205,1.234,0.1496
5841.95316,1.2493,0.134
5841.9655,1.2875,0.1229
5841.97659,1.3183,0.1696
5842.83425,1.1185,0.1277
5842.84535,1.1178,0.0993
5842.85644,1.1426,0.0903
5842.86876,1.1288,0.1
5842.87986,1.1674,0.0952
5842.89095,1.2592,0.0758
5842.9033,1.3759,0.0641
5842.9144,1.3613,0.0717
5842.92548,1.1834,0.0943
5842.9378,0.8363,0.1544
5842.9489,1.0152,0.1369
5842.96,1.22,0.1238
5842.97233,1.3336,0.1304
5843.86553,1.1345,0.2765
5843.87663,0.98,0.1935
5843.88773,1.3679,0.0753
5843.90005,1.1268,0.1007
5843.91114,1.5022,0.0778
5843.92224,1.377,0.0802
5843.93457,1.227,0.1128
5843.94568,0.9653,0.1947
5843.95678,1.471,0.3678
5843.96917,0.9947,2.7029
5846.86571,1.0781,0.2062
5846.8768,0.711,0.5192
5846.90022,-0.8549,2.3226
5847.84655,1.1075,0.1063
5847.86012,1.3166,0.1056
5847.87122,1.2047,0.1055
5847.88356,1.039,0.1362
5847.89466,1.3763,0.2024
5847.90575,1.1424,0.253
5847.91838,0.7645,0.2707
5847.95384,0.7925,0.9759
5850.84836,1.0996,0.0944
5850.85945,1.072,0.0919
5850.87055,1.0384,0.0773
5850.88289,1.1956,0.0769
5850.89399,1.3929,0.0667
5850.90508,1.0368,0.1034
5850.91831,1.2076,0.0877
5850.93564,0.7773,0.152
5850.94674,0.972,0.1639
5856.8482,0.2222,0.3059
5856.85931,0.8999,0.1216
5856.87039,0.8393,0.1562
5856.88275,1.1544,0.1316
5856.89385,0.8512,0.1498
5856.90182,1.477,0.0922
5856.91971,1.1831,0.1273
5856.93083,1.1862,0.1277
5857.85522,1.0248,0.1127
5857.86631,1.2574,0.0649
5857.87178,1.2176,0.0777
5857.87554,1.1409,0.0962
5857.88662,1.1848,0.1158
5857.89898,1.1618,0.1081
5857.91135,0.967,0.1061
5857.92244,1.3058,0.0886
5861.85379,1.3192,0.0911
5861.86488,1.1957,0.1143
5861.87598,1.2508,0.0762
5861.88829,0.9842,0.1294
5861.89939,1.203,0.085
5861.9105,1.1913,0.0957
